Transaction_ID,CustomerId,Transaction_Date,Transaction_Type,Amount
7247354,15628558,2023-04-09,LoanPayment,688.53
4999944,15628558,2023-03-26,Withdrawal,1555.44
7769629,15628558,2023-10-01,Withdrawal,2413.66
4896919,15628558,2023-03-19,Withdrawal,1850.77
1822843,15628558,2023-03-01,LoanPayment,2244.16
1959657,15628558,2023-08-31,Deposit,736.99
2201666,15628558,2023-05-30,LoanPayment,4572.4
7442703,15628558,2023-06-15,Withdrawal,1274.13
3841360,15628558,2023-11-24,Fee,525.6
1340659,15628558,2023-04-30,Deposit,2811.23
7247581,15628558,2023-02-09,Deposit,1190.11
5478114,15628558,2023-08-08,Deposit,1496.06
5243587,15628558,2023-11-14,Deposit,2586.27
9378493,15628558,2023-08-04,LoanPayment,4574.17
7812411,15628558,2023-12-28,Deposit,4490.25
1450889,15729201,2023-06-09,Deposit,4230.76
1592493,15729201,2023-08-28,Deposit,2998.75
3905251,15729201,2023-02-01,Withdrawal,2632.66
8022331,15729201,2023-08-12,Fee,2181.32
6632424,15729201,2023-04-29,LoanPayment,4361.96
1853555,15729201,2023-01-22,LoanPayment,1173.54
9668904,15729201,2023-10-03,Deposit,853.38
8499757,15729201,2023-05-11,Withdrawal,2802.15
4002000,15729201,2023-04-11,Deposit,475.37
3621688,15731117,2023-04-19,Deposit,3850.21
7825195,15731117,2023-07-29,LoanPayment,4139.36
1307715,15731117,2023-12-28,Deposit,1756.42
4826474,15731117,2023-04-22,Fee,3190.65
2477996,15731117,2023-01-19,Fee,4883.3
1456522,15731117,2023-12-12,Deposit,966.78
5788300,15731117,2023-07-24,Deposit,780.9
7314477,15731117,2023-02-08,Fee,942.65
8459024,15731117,2023-05-02,LoanPayment,156.19
8590445,15731117,2023-05-14,LoanPayment,812.78
8297441,15615207,2023-05-09,LoanPayment,3473.42
3695895,15615207,2023-06-09,LoanPayment,4428.58
7737029,15615207,2023-03-27,Deposit,4607.95
9519550,15615207,2023-03-17,Deposit,1071.47
8219279,15615207,2023-11-02,Withdrawal,2660.56
6161708,15615207,2023-01-11,Fee,3156.89
4943982,15615207,2023-10-08,LoanPayment,2766.35
3218389,15615207,2023-07-17,Withdrawal,3059.17
1799808,15615207,2023-05-30,Deposit,758.77
9496255,15773512,2023-08-20,Deposit,2977.13
4903713,15773512,2023-03-16,LoanPayment,2112.19
7114008,15773512,2023-01-08,Deposit,4728.6
5457535,15773512,2023-04-30,LoanPayment,1882.55
7891527,15773512,2023-02-20,LoanPayment,4356.26
7781542,15773512,2023-04-23,Fee,456.48
4079873,15773512,2023-09-12,Deposit,4150.41
7190900,15773512,2023-03-28,Withdrawal,4716.26
1581379,15773512,2023-02-27,Fee,4015.64
9957552,15773512,2023-12-25,LoanPayment,2429.85
3991172,15773512,2023-07-04,Withdrawal,2092.84
6590846,15773512,2023-07-05,Fee,2764.34
1972847,15773512,2023-09-16,Deposit,2380.13
2283009,15773512,2023-03-16,Deposit,4891.54
5571455,15572145,2023-07-09,Withdrawal,1390.98
6051507,15572145,2023-06-10,Deposit,1516.89
6274470,15572145,2023-10-22,Withdrawal,1693.89
8995140,15572145,2023-01-01,Withdrawal,2940.18
1603515,15572145,2023-08-04,Deposit,4791.2
1066275,15572145,2023-05-05,LoanPayment,1482.53
9296934,15572145,2023-04-04,Fee,3211.55
5999658,15572145,2023-05-29,Fee,4579.94
8667915,15572145,2023-08-14,Deposit,891.91
2499203,15572145,2023-10-30,Withdrawal,3611.33
8165964,15572145,2023-04-29,Fee,4315.86
8578737,15572145,2023-09-27,Deposit,3751.95
8790170,15572145,2023-07-06,Withdrawal,4595.12
5916832,15642710,2023-10-11,LoanPayment,778.14
4915430,15642710,2023-09-08,Fee,4641.68
9584877,15642710,2023-03-20,Withdrawal,870.68
8471304,15642710,2023-09-04,Withdrawal,4180.95
6750312,15642710,2023-09-10,Fee,767.38
1185508,15642710,2023-09-11,Fee,4307.31
3771287,15642710,2023-06-05,Fee,3637.28
5518748,15642710,2023-11-20,LoanPayment,4764.6
1629545,15642710,2023-08-25,Deposit,338.74
7675398,15642710,2023-12-18,Fee,2633.84
9630293,15642710,2023-05-13,LoanPayment,2459.57
3020196,15642710,2023-10-03,Deposit,4845.01
5172033,15642710,2023-02-09,Fee,253.93
6997393,15642710,2023-10-29,Deposit,106.02
3854678,15642710,2023-07-10,Fee,1699.96
2688393,15642710,2023-08-29,Fee,3466.94
3229910,15574213,2023-09-07,LoanPayment,2194.28
1166504,15574213,2023-03-20,Deposit,313.77
7813157,15574213,2023-01-15,LoanPayment,570.87
5547534,15574213,2023-10-12,Withdrawal,760.51
6563185,15574213,2023-05-17,Deposit,1382.93
3397818,15574213,2023-03-04,Fee,1611.4
1393402,15574213,2023-02-26,LoanPayment,2256.4
8948988,15574213,2023-03-08,Deposit,4156.59
3121633,15574213,2023-12-29,Withdrawal,2084.47
9794835,15574213,2023-05-07,Fee,4624.84
2037020,15718852,2023-09-20,LoanPayment,3802.28
1204081,15718852,2023-09-25,Withdrawal,3524.76
6222171,15718852,2023-07-05,LoanPayment,3127.2
7515288,15718852,2023-07-31,Fee,2319.74
9101574,15718852,2023-09-09,Fee,1346.1
3256648,15583840,2023-12-15,Deposit,2025.57
9092376,15583840,2023-10-01,Fee,3408.62
4893541,15583840,2023-05-23,Withdrawal,2148.59
7818475,15583840,2023-10-06,LoanPayment,3351.03
2528627,15583840,2023-12-01,LoanPayment,4857.49
7405362,15583840,2023-06-06,Withdrawal,555.95
4655404,15583840,2023-08-07,Withdrawal,4647.13
7453146,15583840,2023-05-10,LoanPayment,2496.95
5519355,15583840,2023-01-19,Withdrawal,2736.96
6939594,15583840,2023-01-08,LoanPayment,2969.98
1208214,15782418,2023-12-01,Fee,2467.15
9100698,15782418,2023-02-27,LoanPayment,3250.31
1618113,15782418,2023-12-10,LoanPayment,1058.42
1789578,15782418,2023-07-03,LoanPayment,128.09
8868923,15782418,2023-05-30,LoanPayment,4760.92
8052300,15782418,2023-02-10,Fee,764.76
7157640,15782418,2023-08-22,Withdrawal,2365.19
2769193,15782418,2023-01-03,Withdrawal,2258.72
3133009,15782418,2023-12-07,Deposit,4243.64
6983238,15782418,2023-08-04,Withdrawal,3746.74
8536978,15782418,2023-03-14,LoanPayment,3168.21
9411835,15782418,2023-06-26,LoanPayment,2598.6
4458807,15813504,2023-03-17,Withdrawal,3552.34
8615976,15813504,2023-05-05,LoanPayment,3730.34
1512275,15813504,2023-12-26,Fee,968.94
4225161,15813504,2023-05-12,Fee,1485.55
6982945,15813504,2023-06-29,Fee,3773.47
6291334,15813504,2023-06-20,LoanPayment,61.41
7200704,15813504,2023-04-28,Fee,1420.97
3638686,15813504,2023-07-15,Deposit,3819.92
5148505,15813504,2023-12-12,Withdrawal,270.67
8653452,15813504,2023-08-16,LoanPayment,352.2
3863424,15813504,2023-05-01,Fee,1509.82
9400091,15813504,2023-05-06,LoanPayment,532.12
3171991,15813504,2023-02-25,Withdrawal,2369.0
1227868,15813504,2023-10-26,LoanPayment,3493.67
5673264,15711314,2023-09-16,Withdrawal,991.05
5440454,15711314,2023-04-23,LoanPayment,4216.76
9078683,15711314,2023-10-27,Deposit,3250.01
8188250,15711314,2023-01-05,Withdrawal,4010.6
6638996,15711314,2023-11-26,Fee,2667.85
5465582,15711314,2023-07-01,Withdrawal,3649.59
7143897,15711314,2023-02-21,Fee,3607.76
8727304,15711314,2023-01-19,Withdrawal,1591.26
3024532,15711314,2023-05-10,Deposit,821.21
7708396,15711314,2023-09-04,LoanPayment,954.23
3083261,15711314,2023-01-10,Deposit,3413.87
6284115,15711314,2023-02-04,Deposit,4890.12
4092253,15711314,2023-02-11,Fee,2771.04
8645223,15711314,2023-11-09,Fee,1671.64
4669601,15711314,2023-08-19,Withdrawal,2997.52
6664078,15711314,2023-07-25,Deposit,4817.29
2753370,15711314,2023-10-07,Deposit,893.54
1956681,15621064,2023-03-01,Deposit,3596.09
6672268,15621064,2023-09-01,Deposit,1984.57
7424503,15621064,2023-05-11,Deposit,4363.79
1649241,15621064,2023-02-13,Fee,3401.74
9769219,15621064,2023-12-11,LoanPayment,176.77
2479616,15621064,2023-12-01,LoanPayment,809.44
9718727,15621064,2023-05-26,Withdrawal,3136.64
8578280,15621064,2023-07-21,LoanPayment,3522.13
6684054,15621064,2023-09-07,Fee,4475.67
7907617,15621064,2023-02-12,Fee,4044.18
1536746,15621064,2023-02-18,Deposit,1595.47
9655311,15621064,2023-10-13,Deposit,3408.64
7552469,15621064,2023-08-18,Fee,2323.94
7571540,15627847,2023-02-13,Fee,2805.37
2538988,15627847,2023-11-13,Withdrawal,4118.62
4742860,15627847,2023-08-03,Withdrawal,3277.59
8450426,15627847,2023-04-15,Withdrawal,636.18
9362386,15627847,2023-10-18,Withdrawal,3179.18
3906163,15627847,2023-02-11,Withdrawal,3391.92
8969232,15627847,2023-11-01,LoanPayment,773.28
5875033,15627847,2023-10-10,Withdrawal,2622.84
9224884,15627847,2023-09-02,Fee,1193.44
7498340,15588090,2023-12-02,Fee,3356.49
6311847,15588090,2023-10-19,Fee,1996.29
6630315,15588090,2023-02-27,Deposit,392.11
7437875,15588090,2023-01-15,LoanPayment,4150.07
5161928,15588090,2023-08-08,Deposit,4025.75
6113384,15588090,2023-08-07,LoanPayment,641.42
4971151,15588090,2023-09-16,LoanPayment,549.4
4016044,15588090,2023-09-20,Deposit,1018.06
9288644,15588090,2023-07-10,LoanPayment,3941.48
6651547,15588090,2023-10-14,Fee,658.15
9788759,15588090,2023-07-16,Fee,4745.32
4341214,15588090,2023-04-21,Fee,4988.34
8642842,15735270,2023-12-09,Withdrawal,2593.82
1395869,15735270,2023-06-18,Deposit,1990.46
2163122,15735270,2023-10-07,Withdrawal,1592.29
7087710,15735270,2023-11-08,Fee,1730.39
8677133,15735270,2023-09-16,Withdrawal,1178.7
5857569,15735270,2023-07-28,Fee,1149.08
7155467,15671804,2023-09-13,Deposit,4751.78
5328902,15671804,2023-12-28,Deposit,157.75
3869222,15671804,2023-09-13,LoanPayment,156.2
1105244,15671804,2023-05-05,Deposit,2367.38
7145355,15671804,2023-12-19,LoanPayment,3014.02
7080899,15671804,2023-09-27,Deposit,2119.12
8257855,15671804,2023-10-21,Withdrawal,3736.32
6673866,15671804,2023-02-23,Withdrawal,2832.98
6204235,15671804,2023-10-28,Withdrawal,977.16
2657239,15671804,2023-04-03,Fee,3608.4
2813284,15671804,2023-10-31,Deposit,2539.69
5700243,15671804,2023-01-29,Withdrawal,2179.09
4242987,15671804,2023-10-12,Fee,997.47
1271707,15671804,2023-04-05,Fee,1281.35
3162667,15671804,2023-03-29,LoanPayment,4893.47
4682534,15753215,2023-09-16,LoanPayment,3392.6
1006455,15753215,2023-10-29,LoanPayment,1846.03
6806489,15753215,2023-03-17,LoanPayment,2898.56
2168555,15753215,2023-06-25,Withdrawal,4492.38
5565687,15753215,2023-10-21,LoanPayment,3639.51
4958681,15753215,2023-05-19,Withdrawal,3079.4
8139232,15753215,2023-06-09,Withdrawal,4867.04
9930244,15753215,2023-03-17,LoanPayment,513.35
4547942,15753215,2023-11-08,Withdrawal,2835.35
7670098,15753215,2023-03-29,LoanPayment,3383.84
5597841,15753215,2023-10-31,Deposit,3797.23
8515445,15753215,2023-12-11,Deposit,4288.75
9893458,15753215,2023-03-08,Fee,3948.51
5312535,15753215,2023-12-01,Deposit,3930.94
7981326,15753215,2023-11-04,LoanPayment,1913.46
1593570,15753215,2023-03-17,Deposit,142.49
9091979,15753215,2023-02-13,Withdrawal,4970.94
3913820,15789941,2023-03-27,Fee,4319.88
4687852,15789941,2023-03-15,Deposit,4149.28
2112627,15789941,2023-09-06,LoanPayment,2054.07
2081900,15789941,2023-05-30,Fee,4881.76
5378057,15789941,2023-02-09,Withdrawal,252.53
3402876,15789941,2023-04-14,LoanPayment,3007.14
6309944,15789941,2023-04-25,LoanPayment,1840.01
8712300,15789941,2023-12-02,LoanPayment,3687.04
1752460,15789941,2023-06-12,LoanPayment,4314.59
2750338,15691061,2023-01-06,LoanPayment,4556.93
8423662,15691061,2023-11-17,Fee,4617.98
8859852,15691061,2023-07-17,Fee,4108.11
2725941,15691061,2023-08-11,Withdrawal,1664.34
2057016,15691061,2023-12-31,Withdrawal,404.68
7459910,15691061,2023-05-27,LoanPayment,1153.29
1666308,15691061,2023-02-28,Deposit,1735.84
5380719,15691061,2023-11-25,LoanPayment,2189.54
6637809,15691061,2023-01-08,Fee,3861.34
1697989,15691061,2023-01-30,Fee,2348.21
2549796,15808326,2023-06-13,Fee,3979.65
3957335,15808326,2023-05-07,Fee,497.37
1331139,15808326,2023-09-02,LoanPayment,3889.24
2629275,15808326,2023-02-23,Fee,2026.62
2168479,15808326,2023-01-25,Deposit,3701.25
1786855,15808326,2023-08-20,Withdrawal,2333.82
6954244,15808326,2023-02-07,LoanPayment,2034.96
4648428,15808326,2023-03-10,Deposit,771.67
9672868,15808326,2023-11-21,LoanPayment,464.75
3510603,15808326,2023-10-29,Withdrawal,4242.75
2384694,15808326,2023-06-28,Withdrawal,2828.95
2241682,15808326,2023-11-09,Fee,366.66
3954646,15808326,2023-05-28,Deposit,3044.95
7587684,15808326,2023-03-15,Fee,4089.0
1850955,15808326,2023-08-23,LoanPayment,3569.49
6800398,15566660,2023-12-25,Deposit,895.2
4000132,15566660,2023-11-19,LoanPayment,4319.67
4396952,15566660,2023-02-01,Fee,3581.55
2607632,15566660,2023-06-29,Fee,2163.65
1083248,15566660,2023-10-06,Fee,2311.25
7961129,15566660,2023-07-25,Withdrawal,3609.01
3755628,15566660,2023-08-02,LoanPayment,3117.32
1581540,15566660,2023-03-15,Withdrawal,4339.94
8555997,15566660,2023-10-30,Withdrawal,1694.64
6394189,15566660,2023-05-21,Fee,3679.57
6007254,15566660,2023-01-21,Withdrawal,3024.21
6269008,15566660,2023-12-15,Withdrawal,4439.24
8741861,15566660,2023-06-14,Withdrawal,562.67
7067908,15778947,2023-12-13,Fee,1244.01
4705071,15778947,2023-10-04,Deposit,403.84
2234505,15778947,2023-07-23,LoanPayment,3721.95
1257928,15778947,2023-07-02,LoanPayment,699.81
2596679,15778947,2023-05-31,Fee,651.52
9581296,15778947,2023-12-03,Withdrawal,350.07
9999402,15778947,2023-12-10,Deposit,1882.46
4949780,15778947,2023-06-19,Deposit,4078.97
8465965,15778947,2023-08-03,Withdrawal,1358.25
3616609,15632977,2023-12-07,Fee,2970.26
7845899,15632977,2023-09-12,Withdrawal,454.37
5403893,15632977,2023-04-03,Deposit,4640.53
9144500,15632977,2023-02-25,Fee,4715.2
2548641,15632977,2023-04-30,LoanPayment,2058.44
1627968,15632977,2023-12-07,LoanPayment,1941.26
7077397,15632977,2023-02-22,Fee,683.05
5020053,15632977,2023-12-18,Deposit,1687.02
1877835,15591747,2023-06-26,Deposit,1452.65
6353038,15591747,2023-01-29,Fee,372.77
3199181,15591747,2023-12-29,Withdrawal,4405.85
9201695,15591747,2023-12-02,Withdrawal,2810.6
6656386,15591747,2023-02-09,Withdrawal,3803.43
5717251,15591747,2023-07-21,LoanPayment,2806.24
4235968,15591747,2023-11-19,Deposit,2443.87
7876858,15591747,2023-01-14,Withdrawal,1924.54
2127010,15591747,2023-11-26,LoanPayment,3455.85
8423455,15591747,2023-05-06,Fee,591.41
2454042,15591747,2023-02-17,Deposit,2596.45
9055252,15591747,2023-04-15,LoanPayment,4482.92
2945321,15591747,2023-06-03,Fee,1724.52
6712294,15591747,2023-06-08,LoanPayment,4357.24
8672443,15591747,2023-05-03,Deposit,4262.17
2718574,15567335,2023-03-11,Deposit,3766.49
9065607,15567335,2023-12-30,LoanPayment,2940.65
8574624,15567335,2023-04-23,Deposit,2560.44
7737867,15567335,2023-08-17,Withdrawal,4708.11
8078200,15567335,2023-03-01,Deposit,578.51
2298079,15567335,2023-08-08,Deposit,4423.91
6480875,15567335,2023-09-28,Withdrawal,2857.71
5533513,15567335,2023-04-05,Deposit,2208.9
7645255,15567335,2023-02-27,Deposit,595.43
6689873,15567335,2023-03-24,LoanPayment,2310.43
1042268,15567335,2023-08-02,Withdrawal,4048.98
9143465,15567335,2023-12-09,Deposit,3431.27
7408725,15567335,2023-04-22,Fee,2797.35
7066483,15567335,2023-11-20,Fee,1173.25
8077631,15567335,2023-10-30,LoanPayment,1678.15
7520808,15567335,2023-01-26,Withdrawal,1907.89
4313173,15609299,2023-02-18,Deposit,4446.21
8604236,15609299,2023-03-29,Withdrawal,801.98
4928445,15609299,2023-10-27,Withdrawal,3368.7
4371951,15609299,2023-06-14,Withdrawal,2433.22
4377401,15609299,2023-05-17,Fee,601.53
2082519,15609299,2023-05-30,LoanPayment,478.31
6066228,15609299,2023-06-26,Deposit,3749.94
8903673,15669945,2023-01-29,Fee,1518.98
9491699,15669945,2023-05-13,Deposit,3309.27
5317368,15669945,2023-07-08,Deposit,1379.67
2506167,15669945,2023-06-08,Fee,2212.45
5303074,15669945,2023-12-06,Fee,4169.29
7748474,15669945,2023-11-22,Withdrawal,1924.9
3206192,15669945,2023-06-01,Deposit,4131.9
1013672,15669945,2023-03-01,Withdrawal,4897.84
2456409,15669945,2023-01-05,Deposit,2892.19
1672760,15669945,2023-09-04,LoanPayment,3253.83
8260070,15669945,2023-09-02,LoanPayment,310.51
6398000,15669945,2023-03-05,Fee,3749.03
9033879,15669945,2023-07-09,LoanPayment,4481.99
4454123,15669945,2023-12-31,Withdrawal,3544.29
9652873,15669945,2023-06-18,Withdrawal,1749.62
8479577,15736271,2023-08-23,Fee,2496.7
5348298,15736271,2023-07-06,Withdrawal,1059.53
3631202,15736271,2023-06-09,Fee,4054.32
5267667,15736271,2023-04-28,Fee,3992.5
7374738,15736271,2023-06-25,Withdrawal,4762.05
6542939,15736271,2023-10-02,Deposit,1213.29
3944876,15736271,2023-07-13,LoanPayment,4801.59
3246926,15736271,2023-04-17,Withdrawal,3673.32
4360976,15736271,2023-12-01,Deposit,4478.65
5103995,15710390,2023-12-11,Fee,1398.18
7795499,15710390,2023-06-04,Withdrawal,248.85
9332217,15710390,2023-06-09,LoanPayment,2437.44
8908721,15710390,2023-10-14,Withdrawal,4470.45
1362684,15710390,2023-05-26,Withdrawal,216.05
3792074,15756481,2023-08-03,Fee,4843.38
2862026,15756481,2023-04-24,Fee,1725.84
9352606,15756481,2023-08-25,Deposit,2718.85
3756795,15756481,2023-12-18,Deposit,934.52
9706791,15756481,2023-11-21,Withdrawal,4508.82
4788297,15756481,2023-08-19,Deposit,671.56
4988769,15756481,2023-01-08,LoanPayment,4628.19
8840505,15756481,2023-08-21,LoanPayment,3957.37
1514041,15756481,2023-05-10,Fee,3599.75
9188765,15736730,2023-12-25,Fee,1371.98
8670469,15736730,2023-04-23,LoanPayment,1159.07
2163062,15736730,2023-10-14,Deposit,532.68
3043033,15736730,2023-11-15,Fee,2615.49
6208354,15736730,2023-12-05,Withdrawal,3055.09
1168336,15736730,2023-05-20,Deposit,2265.25
2750512,15626040,2023-11-11,LoanPayment,2357.32
4756788,15626040,2023-06-16,Deposit,1102.1
4974598,15626040,2023-04-30,Deposit,4888.2
5742530,15626040,2023-08-11,Deposit,2889.65
5409994,15626040,2023-04-19,Deposit,1871.6
1162084,15626040,2023-09-12,Withdrawal,731.01
8720962,15626040,2023-05-23,Deposit,2282.12
1871246,15626040,2023-07-14,Fee,1170.92
9869846,15626040,2023-09-29,Withdrawal,1961.94
9465382,15626040,2023-06-18,Fee,3654.67
7443197,15626040,2023-12-14,Deposit,2774.69
1607897,15626040,2023-05-01,Withdrawal,1809.93
7655011,15626040,2023-09-13,Withdrawal,2037.98
3875301,15626040,2023-03-28,Withdrawal,2700.74
2488914,15746553,2023-07-21,LoanPayment,377.42
6905616,15746553,2023-12-06,LoanPayment,2589.34
8580051,15746553,2023-06-28,Deposit,1797.01
2207383,15746553,2023-06-02,Deposit,1342.88
2268423,15746553,2023-02-28,Deposit,3465.74
2124008,15746553,2023-04-14,Fee,170.87
8469635,15746553,2023-07-06,Fee,404.66
3074014,15746553,2023-11-15,LoanPayment,2249.72
5441500,15746553,2023-01-30,LoanPayment,849.17
5191809,15746553,2023-05-06,Fee,4536.29
4057260,15746553,2023-10-12,Withdrawal,4762.28
8366240,15746553,2023-02-19,Fee,2786.31
6659547,15746553,2023-10-08,Withdrawal,4140.82
8037107,15746553,2023-06-15,Fee,4492.26
4850700,15622518,2023-07-10,LoanPayment,1755.79
9259834,15622518,2023-06-23,Withdrawal,676.02
1952075,15622518,2023-07-05,Deposit,2259.84
6218831,15622518,2023-04-12,LoanPayment,1925.82
8126709,15622518,2023-12-17,Fee,4628.96
6077365,15622518,2023-03-07,Fee,3662.63
1684524,15684908,2023-05-01,Fee,974.46
2922652,15684908,2023-01-17,Fee,3254.45
9892404,15684908,2023-12-29,Withdrawal,3599.16
8927542,15684908,2023-11-23,Withdrawal,4663.33
3177819,15684908,2023-04-14,Withdrawal,2189.68
1896668,15684908,2023-08-02,Withdrawal,2824.19
3734363,15684908,2023-03-25,Withdrawal,4952.37
4769229,15684908,2023-02-10,LoanPayment,1941.58
8985839,15569446,2023-01-01,Withdrawal,3905.01
6622962,15569446,2023-03-07,LoanPayment,2598.17
3961277,15569446,2023-06-13,LoanPayment,4893.1
2550078,15569446,2023-02-27,LoanPayment,2254.91
1435285,15569446,2023-12-05,Withdrawal,1024.61
4937208,15569446,2023-04-02,Deposit,710.82
8865026,15569446,2023-11-20,Withdrawal,3038.1
2189535,15569446,2023-01-05,LoanPayment,2142.45
7300549,15569446,2023-09-09,Withdrawal,4068.61
1628513,15569446,2023-12-28,Deposit,4680.27
8972263,15569446,2023-10-07,Fee,1833.21
8040003,15569446,2023-07-17,Withdrawal,3734.02
2467262,15569446,2023-01-30,LoanPayment,4513.02
8948656,15569446,2023-11-02,Fee,1159.02
7933156,15777504,2023-10-30,Deposit,1478.24
6650902,15777504,2023-06-11,Fee,2186.5
9691378,15777504,2023-09-16,Fee,4133.62
7117472,15777504,2023-01-21,LoanPayment,3318.88
7117614,15777504,2023-03-03,Fee,2814.15
6093589,15777504,2023-11-04,Deposit,1218.0
8035414,15677906,2023-03-30,Withdrawal,4698.43
7878264,15677906,2023-03-30,Fee,820.14
6006170,15677906,2023-03-26,Withdrawal,3859.71
3013151,15677906,2023-05-05,Deposit,2441.52
6439637,15677906,2023-09-16,Withdrawal,3846.59
3759907,15677906,2023-06-07,Fee,1953.24
1908483,15677906,2023-10-22,Withdrawal,1656.33
3471736,15677906,2023-05-24,Fee,3786.45
9260117,15677906,2023-09-15,Fee,1161.76
6377435,15677906,2023-11-20,Withdrawal,1822.51
6143044,15677906,2023-11-10,LoanPayment,4809.41
4152637,15677906,2023-12-27,LoanPayment,3015.97
9658395,15677906,2023-09-12,LoanPayment,1390.18
3404302,15677906,2023-08-04,Fee,2965.3
1485517,15677906,2023-12-15,LoanPayment,3206.63
7719267,15703292,2023-02-16,Fee,3212.36
6066331,15703292,2023-12-01,LoanPayment,1565.29
3249141,15703292,2023-05-30,Fee,535.14
8110401,15703292,2023-01-31,Deposit,224.18
4216367,15703292,2023-10-20,Deposit,2657.82
9048605,15703292,2023-04-20,Fee,832.42
9176001,15703292,2023-08-21,Fee,4634.24
1133812,15703292,2023-07-30,Deposit,3314.12
5517746,15703292,2023-04-18,Deposit,3244.38
4066556,15703292,2023-08-20,Withdrawal,163.91
8723063,15712938,2023-05-20,Withdrawal,616.59
9768247,15712938,2023-09-09,Fee,1460.36
4283675,15712938,2023-08-30,Fee,3588.57
2476883,15712938,2023-10-31,Deposit,267.81
3130139,15712938,2023-12-28,Fee,225.62
6747605,15712938,2023-10-12,Withdrawal,2115.57
7718573,15712938,2023-09-01,Deposit,2061.21
7475468,15712938,2023-11-03,LoanPayment,1877.25
7112624,15712938,2023-01-02,Deposit,3844.24
5206747,15712938,2023-10-18,Deposit,2326.62
1933373,15712938,2023-06-08,Withdrawal,2193.63
6038250,15631359,2023-08-21,Fee,3531.79
9089068,15631359,2023-08-08,Withdrawal,271.06
8110838,15631359,2023-12-01,Deposit,2744.14
6003487,15631359,2023-12-09,Deposit,3886.66
8185985,15631359,2023-07-07,Deposit,2834.39
3157802,15631359,2023-08-15,Deposit,4453.18
8489564,15631359,2023-07-29,Fee,2710.0
4564762,15631359,2023-12-24,Fee,2499.83
2395577,15631359,2023-05-14,Deposit,4620.26
4012918,15631359,2023-07-15,Fee,1782.75
2221842,15631359,2023-06-10,LoanPayment,1867.57
2449504,15631359,2023-05-26,Withdrawal,942.75
4665037,15631359,2023-10-27,LoanPayment,548.98
4978565,15631359,2023-05-08,Withdrawal,3523.22
6698069,15720847,2023-12-02,Fee,4314.98
9460684,15720847,2023-04-06,LoanPayment,1454.61
3666586,15720847,2023-05-01,Deposit,3577.18
6327886,15720847,2023-04-22,LoanPayment,266.21
9746405,15720847,2023-10-07,LoanPayment,431.58
2680866,15720847,2023-08-25,Deposit,1680.37
8549659,15720847,2023-07-07,LoanPayment,4526.83
2548108,15720847,2023-01-12,Withdrawal,249.31
9978574,15720847,2023-06-15,Withdrawal,2770.02
9237503,15720847,2023-08-13,Fee,116.59
1704145,15720847,2023-09-08,Fee,4741.21
4861980,15720847,2023-03-31,Withdrawal,233.6
2389021,15787830,2023-03-05,Deposit,3712.6
5324232,15787830,2023-11-04,LoanPayment,167.86
1259050,15787830,2023-02-16,LoanPayment,2090.82
5342184,15787830,2023-04-19,Deposit,2282.4
4310199,15787830,2023-01-05,Fee,3945.54
3225192,15787830,2023-02-02,Withdrawal,4182.15
9599390,15787830,2023-10-27,Fee,4423.07
8135459,15787830,2023-07-30,LoanPayment,2468.78
1568404,15787830,2023-10-28,LoanPayment,4612.14
2595645,15787830,2023-07-11,Deposit,411.48
8306176,15787830,2023-10-21,Deposit,3520.62
5530163,15599869,2023-05-23,LoanPayment,550.69
2208207,15599869,2023-11-04,Withdrawal,865.09
2626849,15599869,2023-02-12,Fee,2739.2
9163486,15599869,2023-01-27,Withdrawal,2556.4
1857269,15599869,2023-07-19,Withdrawal,3751.58
7297120,15599869,2023-08-05,Deposit,572.85
1115420,15599869,2023-10-06,LoanPayment,4846.91
6065088,15599869,2023-11-19,Fee,4279.6
8322401,15599869,2023-03-29,LoanPayment,2126.32
8682005,15599869,2023-04-30,Withdrawal,2076.59
6896873,15599869,2023-06-01,Fee,2539.34
6987312,15599869,2023-01-29,Deposit,4561.07
5462566,15599869,2023-08-08,Deposit,1125.03
8415555,15599869,2023-12-06,Fee,2148.12
2031099,15599869,2023-01-18,LoanPayment,895.03
3823980,15599869,2023-12-13,LoanPayment,967.59
6025524,15599869,2023-08-15,Deposit,663.08
1922472,15599869,2023-10-25,Fee,3946.49
6452096,15592078,2023-10-22,LoanPayment,405.98
9706285,15592078,2023-02-01,Deposit,4652.65
1411611,15592078,2023-01-29,Fee,2348.55
7567917,15592078,2023-06-11,Deposit,3221.43
3062896,15592078,2023-06-02,Withdrawal,946.76
1789833,15592078,2023-10-29,Fee,2756.71
5906431,15592078,2023-11-22,Deposit,3559.91
6321051,15592078,2023-03-02,Fee,3320.81
1309220,15592078,2023-12-14,LoanPayment,751.76
9620999,15592078,2023-03-28,Fee,807.9
2124733,15592078,2023-11-10,LoanPayment,2610.65
7824886,15592078,2023-02-09,Fee,3720.06
7930017,15592078,2023-11-17,Fee,1237.5
7751145,15592078,2023-05-18,Fee,2119.69
5222100,15596228,2023-07-09,Deposit,855.0
6378987,15596228,2023-12-03,LoanPayment,2771.0
3873173,15596228,2023-05-20,LoanPayment,3361.43
8793997,15596228,2023-01-27,Deposit,158.97
9798431,15596228,2023-12-15,Withdrawal,1171.9
5676253,15596228,2023-02-20,Withdrawal,2141.99
9264597,15596228,2023-09-30,Deposit,4301.56
7093852,15596228,2023-08-05,Withdrawal,3898.86
